"curr_date","ord_date","seller_np","null_fulfilment_id","null_net_tran_id","null_qty","null_itm_fulfilment_id","null_del_pc","null_created_date_time","null_domain","null_del_cty","null_cans_code","null_cans_dt_time","null_ord_stats","null_fulfil_status","null_itm_cat","null_cat_cons","null_sell_pincode","null_prov_id","null_itm_id","null_sell_np","null_net_ord_id","null_sell_cty","total_orders","total_canceled_orders"
2024-04-12,2024-04-10,prd.mystore.in,0,0,0,0,0,0,0,150,0,0,0,0,32,42,5,0,0,0,0,5,577,5
2024-04-12,2024-04-07,prod-sellerapp.shiprocket.com,0,0,0,0,0,0,0,178,1,0,0,0,5,5,1,0,0,0,0,1,450,1
2024-04-12,2024-04-03,shikhar-ondc.hulcd.com,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,2
2024-04-12,2024-04-03,api.kiko.live/ondc-seller,0,0,0,0,0,0,0,500,0,0,0,0,13,13,13,0,0,0,0,13,1886,0
2024-04-12,2024-04-04,ondc-otipy.crofarm.com,0,0,0,0,0,0,0,5,3,0,0,0,1024,2215,0,0,0,0,0,0,3982,81
2024-04-12,2024-04-05,prod.growthfalcons.com/v1/gf,0,0,0,0,0,0,0,67,4,0,0,0,0,0,0,0,0,0,0,0,71,8
2024-04-12,2024-04-05,shikhar-ondc.hulcd.com,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,0
2024-04-12,2024-04-09,agrimart.api.agrevolution.in,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,6,6,1
2024-04-12,2024-04-01,ushop.thesellerapp.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-04-12,2024-04-02,httpapi.globallinker.com/gl/ondc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-04-12,2024-04-02,biz.ondc.mcdindia.com,0,0,0,0,0,0,0,23,0,0,0,0,1,1,0,0,0,0,0,0,35,12
2024-04-12,2024-04-11,sellerappapi.ninjacart.in,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,463,14
2024-04-12,2024-04-11,prod-myfitness-bpp.shopalyst.com,0,0,0,0,0,0,0,44,1,0,0,0,1,1,0,0,0,0,0,0,70,1
2024-04-12,2024-04-08,ondc.gofrugal.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1
